2026-08-05 10:13:52 | INFO     | emads.llm | LLMService init: model=llama-3.1-8b-instant api_key_present=True api_key_source=LLM_API_KEY
2026-08-05 10:14:15 | INFO     | emads.model_selection_agent | CV result — model=LightGBM score=0.6345±0.0769 metric=accuracy
2026-08-05 10:14:15 | INFO     | emads.model_selection_agent | Wilcoxon p=0.8125 between 'LogisticRegression' and 'LightGBM' — no significant difference, escalating to LLM.
2026-08-05 10:14:15 | INFO     | emads.llm | LLM request start: model=llama-3.1-8b-instant attempt=1 system_chars=433 user_chars=196
2026-08-05 10:14:15 | INFO     | emads.llm | LLM response received: model=llama-3.1-8b-instant chars=441
2026-08-05 10:14:15 | INFO     | emads.model_selection_agent | Model selection complete: selected_model=LogisticRegression score=0.6489
2026-08-05 10:14:15 | INFO     | emads.model_selection_agent | <<< END   agent=model_selection_agent  status=OK
2026-08-05 10:14:15 | INFO     | emads.hyperparameter_agent | >>> START agent=hyperparameter_agent
2026-08-05 10:14:15 | INFO     | emads.hyperparameter_agent | <<< END   agent=hyperparameter_agent  status=OK
2026-08-05 10:14:15 | INFO     | emads.evaluation_agent | >>> START agent=evaluation_agent
2026-08-05 10:14:15 | INFO     | emads.evaluation_agent | execute() started
2026-08-05 10:14:16 | INFO     | emads.evaluation_agent | Evaluation metrics: {'accuracy': 0.7024793388429752, 'precision': 0.705018344314532, 'recall': 0.7024793388429752, 'f1_score': 0.6812548148225787, 'roc_auc': 0.7431506849315069, 'confusion_matrix': [[20, 28], [8, 65]], 'cv_mean_accuracy': 0.6632946735395189, 'cv_std_accuracy': 0.027313947471564314, 'cv_ci_lower': 0.6393529429736505, 'cv_ci_upper': 0.6872364041053872}
2026-08-05 10:14:16 | INFO     | emads.evaluation_agent | <<< END   agent=evaluation_agent  status=OK
2026-08-05 10:14:16 | INFO     | emads.explainability_agent | >>> START agent=explainability_agent
2026-08-05 10:14:16 | INFO     | emads.explainability_agent | execute() started
2026-08-05 10:14:16 | DEBUG    | emads.explainability_agent | Loading data from data\outputs\clean_dataset.csv and model from data\outputs\models\selected_model.pkl
2026-08-05 10:14:16 | INFO     | emads.explainability_agent | Computing SHAP values (model=LogisticRegression sample_size=100)
2026-08-05 10:14:16 | INFO     | emads.explainability_agent | SHAP computation successful — top_features=['monthly_income', 'employment_type_Self-Employed', 'employment_type_Unemployed', 'loan_amount', 'age']
2026-08-05 10:14:17 | INFO     | emads.explainability_agent | Calling LLM for explainability summary (model=llama-3.1-8b-instant)
2026-08-05 10:14:17 | INFO     | emads.llm | LLM request start: model=llama-3.1-8b-instant attempt=1 system_chars=276 user_chars=579
2026-08-05 10:14:18 | INFO     | emads.llm | LLM response received: model=llama-3.1-8b-instant chars=2145
2026-08-05 10:14:18 | INFO     | emads.explainability_agent | LLM explainability response received (chars=2145, starts_with="Here's a plain English explanation of the model's behavior:\n\n* **Monthly income ")
2026-08-05 10:14:18 | INFO     | emads.explainability_agent | execute() complete — top_feature=monthly_income shap_plots=1
2026-08-05 10:14:18 | INFO     | emads.explainability_agent | <<< END   agent=explainability_agent  status=OK
2026-08-05 10:14:18 | INFO     | emads.meta_evaluator_agent | >>> START agent=meta_evaluator_agent
2026-08-05 10:14:18 | INFO     | emads.meta_evaluator_agent | <<< END   agent=meta_evaluator_agent  status=OK
2026-08-05 10:14:18 | INFO     | emads.reporting_agent | >>> START agent=reporting_agent
2026-08-05 10:14:18 | INFO     | emads.llm | LLM request start: model=llama-3.1-8b-instant attempt=1 system_chars=196 user_chars=453
2026-08-05 10:14:19 | INFO     | emads.llm | LLM response received: model=llama-3.1-8b-instant chars=404
2026-08-05 10:14:19 | INFO     | emads.reporting_agent | <<< END   agent=reporting_agent  status=OK
